timestamp,hostname,cpu_percent,cpu_frequency_mhz,memory_percent,memory_available_mb,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,top_cpu_process,top_cpu_pid,top_mem_process,top_mem_pid,ssd_model,ssd_health_status,ssd_percentage_used,ssd_available_spare,ssd_temperature,ssd_data_written_tb,ssd_power_on_hours,ssd_media_errors
2026-08-08 11:30:29,yathiswar,18.0,1700.0,81.9,2903.76,62.5,0.01,0.05,0.0,0.0,304,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,27,10.3,389,0
2026-08-08 11:30:33,yathiswar,17.0,1700.0,82.1,2869.94,62.5,0.04,0.01,0.0,0.0,304,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:30:37,yathiswar,19.0,1700.0,82.1,2875.62,62.5,0.07,0.04,0.0,0.0,303,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:30:42,yathiswar,19.9,1700.0,82.3,2836.37,62.5,0.03,0.07,0.0,0.0,303,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:30:46,yathiswar,19.9,1700.0,82.4,2820.12,62.5,0.0,0.01,0.0,0.01,303,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:30:50,yathiswar,19.0,1700.0,82.6,2797.03,62.5,0.02,0.02,0.0,0.01,302,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:30:54,yathiswar,18.4,1700.0,82.6,2792.66,62.5,0.01,0.05,0.0,0.0,302,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:30:59,yathiswar,23.6,1700.0,82.7,2773.46,62.5,0.05,0.06,0.0,0.01,302,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:31:03,yathiswar,20.0,1700.0,83.1,2719.34,62.5,0.01,0.07,0.0,0.01,302,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:31:07,yathiswar,22.4,1700.0,83.0,2736.25,62.5,0.52,0.05,0.0,0.01,302,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:31:11,yathiswar,22.8,1700.0,83.0,2729.24,62.5,0.03,0.18,0.0,0.01,302,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,30,10.3,389,0
2026-08-08 11:31:15,yathiswar,21.9,1700.0,83.0,2733.33,62.5,0.04,0.1,0.0,0.01,302,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,29,10.3,389,0
2026-08-08 11:31:19,yathiswar,22.6,1700.0,82.9,2755.06,62.5,0.0,0.03,0.0,0.02,302,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:31:24,yathiswar,21.1,1700.0,82.9,2742.54,62.5,0.09,0.01,0.0,0.0,302,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:31:28,yathiswar,17.8,1700.0,83.0,2736.72,62.5,0.01,0.1,0.0,0.0,302,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:31:32,yathiswar,22.0,1700.0,82.9,2739.66,62.5,0.02,0.03,0.0,0.0,302,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
