cpu_percent,cpu_frequency_mhz,memory_percent,memory_available_mb,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,label
7.3,1700.0,43.3,9103.89,64.9,0.02,0.01,0.0,0.0,276,1
6.1,1700.0,43.3,9104.78,64.9,0.0,0.0,0.0,0.0,276,1
5.9,1457.0,43.3,9107.15,64.9,0.07,0.03,0.0,0.0,276,1
6.8,1700.0,43.3,9107.15,64.9,0.0,0.0,0.0,0.0,276,1
7.8,1700.0,43.3,9104.38,64.9,0.0,0.04,0.0,0.0,276,1
6.0,1700.0,43.3,9106.39,64.9,0.04,0.03,0.0,0.0,276,1
6.8,1700.0,43.3,9106.36,64.9,0.0,0.02,0.0,0.0,276,1
7.2,1700.0,43.3,9105.66,64.9,0.0,0.0,0.0,0.0,276,1
7.9,1700.0,43.3,9106.08,64.9,0.0,0.03,0.0,0.0,276,1
7.1,1700.0,43.3,9106.5,64.9,0.06,0.22,0.0,0.0,276,1
8.8,1700.0,43.4,9099.02,64.9,0.0,0.03,0.0,0.0,276,1
6.6,1700.0,43.3,9102.6,64.9,0.01,0.05,0.0,0.0,276,1
5.5,1700.0,43.4,9100.88,64.9,0.0,0.0,0.0,0.0,276,1
6.8,1700.0,43.3,9104.05,64.9,0.0,0.05,0.0,0.0,276,1
8.2,1700.0,43.4,9100.2,64.9,0.02,0.07,0.0,0.0,276,1
8.0,1700.0,43.3,9102.95,64.9,0.02,0.04,0.0,0.0,276,1
6.3,1700.0,43.4,9101.6,64.9,0.0,0.02,0.0,0.0,276,1
7.6,1700.0,43.4,9101.74,64.9,0.0,0.02,0.0,0.0,276,1
6.7,1700.0,43.3,9104.95,64.9,0.0,0.0,0.0,0.0,276,1
6.7,1457.0,43.4,9101.82,64.9,0.0,0.0,0.0,0.0,276,1
7.9,1700.0,43.3,9105.45,64.9,0.0,0.0,0.0,0.0,276,1
8.8,1457.0,43.3,9103.1,64.9,0.01,0.06,0.0,0.0,276,1
5.5,1457.0,43.3,9104.02,64.9,0.07,0.02,0.0,0.0,276,1
7.1,1700.0,43.3,9103.86,64.9,0.0,0.01,0.0,0.0,276,1
6.4,1457.0,43.3,9103.05,64.9,0.0,0.0,0.0,0.0,276,1
7.4,1700.0,43.2,9121.67,64.9,0.0,0.0,0.0,0.0,276,1
8.0,1700.0,43.2,9121.8,64.9,0.04,0.02,0.0,0.0,276,1
9.1,1700.0,43.4,9100.99,64.9,14.12,0.06,0.0,0.0,278,1
6.4,1457.0,43.4,9091.88,64.9,0.03,0.09,0.0,0.0,278,1
4.9,1700.0,43.4,9087.4,64.9,0.0,0.03,0.0,0.0,278,1
6.9,1700.0,43.4,9090.61,64.9,0.0,0.0,0.0,0.0,278,1
7.9,1700.0,43.4,9088.61,64.9,0.3,0.0,0.0,0.0,278,1
10.6,1700.0,43.5,9082.71,64.9,0.02,0.03,0.0,0.0,278,1
6.2,1700.0,43.5,9085.3,64.9,0.02,0.03,0.0,0.0,278,1
7.9,1700.0,43.5,9084.59,64.9,0.02,0.07,0.0,0.0,278,1
7.2,1457.0,43.5,9080.56,64.9,0.0,0.0,0.0,0.0,278,1
7.0,1457.0,43.5,9083.39,64.9,0.0,0.03,0.0,0.0,278,1
7.9,1700.0,43.5,9081.58,64.9,0.74,0.03,0.0,0.0,278,1
8.1,1457.0,43.5,9083.26,64.9,0.0,0.02,0.0,0.0,278,1
7.4,1700.0,43.5,9078.62,64.9,0.0,0.04,0.0,0.0,278,1
6.5,1700.0,43.5,9081.76,64.9,0.0,0.02,0.0,0.0,278,1
6.6,1457.0,43.5,9077.66,64.9,0.0,0.01,0.0,0.0,278,1
7.9,1700.0,43.5,9081.46,64.9,0.0,0.0,0.0,0.0,278,1
8.9,1700.0,43.5,9082.96,64.9,0.06,0.04,0.0,0.0,278,1
7.6,1700.0,43.5,9081.51,64.9,0.0,0.0,0.0,0.0,278,1
5.5,1457.0,43.5,9078.67,64.9,0.0,0.0,0.0,0.0,278,1
6.0,1457.0,43.5,9081.64,64.9,0.0,0.03,0.0,0.0,278,1
6.0,1457.0,43.5,9076.73,64.9,0.0,0.02,0.0,0.0,278,1
7.3,1700.0,43.5,9075.64,64.9,0.0,0.03,0.0,0.0,278,1
7.8,1700.0,43.5,9080.09,64.9,0.0,0.0,0.0,0.0,278,1
7.8,1700.0,43.3,9107.79,64.9,0.05,0.05,0.0,0.0,277,1
7.6,1700.0,43.3,9105.93,64.9,0.0,0.01,0.0,0.0,277,1
6.7,1457.0,43.3,9105.54,64.9,0.0,0.0,0.0,0.0,277,1
8.4,1700.0,43.3,9109.1,64.9,0.0,0.03,0.0,0.0,277,1
6.9,1700.0,43.3,9109.15,64.9,0.0,0.03,0.0,0.0,277,1
8.6,1700.0,43.3,9108.48,64.9,0.0,0.03,0.0,0.0,277,1
7.1,1700.0,43.3,9107.29,64.9,0.0,0.02,0.0,0.0,277,1
6.9,1457.0,43.3,9105.46,64.9,0.0,0.02,0.0,0.0,277,1
7.4,1700.0,43.3,9104.05,64.9,0.0,0.05,0.0,0.0,277,1
7.8,1457.0,43.3,9103.04,64.9,0.0,0.08,0.0,0.0,277,1
6.1,1457.0,43.3,9106.05,64.9,0.0,0.0,0.0,0.0,277,1
5.7,1700.0,43.3,9108.47,64.9,0.0,0.0,0.0,0.0,276,1
7.9,1457.0,43.3,9107.2,64.9,0.0,0.0,0.0,0.0,276,1
6.3,1700.0,43.3,9104.11,64.9,0.0,0.02,0.0,0.0,276,1
7.6,1700.0,43.3,9107.86,64.9,0.0,0.0,0.0,0.0,276,1
7.1,1700.0,43.3,9105.3,64.9,0.0,0.03,0.0,0.0,276,1
10.3,1700.0,43.4,9094.27,64.9,1.23,0.04,0.0,0.01,277,1
7.9,1700.0,43.4,9094.11,64.9,0.24,0.05,0.0,0.0,277,1
8.9,1457.0,43.4,9094.62,64.9,0.03,0.01,0.0,0.0,277,1
8.3,1700.0,43.4,9093.7,64.9,0.0,0.0,0.0,0.0,277,1
9.0,1700.0,43.4,9091.96,64.9,0.02,0.19,0.0,0.0,277,1
7.4,1700.0,43.4,9093.93,64.9,0.0,0.03,0.0,0.0,277,1
7.3,1700.0,43.4,9091.25,64.9,0.81,0.0,0.0,0.0,278,1
11.1,1700.0,43.5,9074.5,64.9,3.07,0.15,0.0,0.0,279,1
9.7,1457.0,43.6,9061.25,64.9,4.34,0.03,0.0,0.0,280,1
6.4,1700.0,43.5,9074.94,64.9,0.3,0.13,0.0,0.0,279,1
6.9,1700.0,43.5,9071.09,64.9,0.01,0.13,0.0,0.0,279,1
9.6,1700.0,43.5,9077.23,64.9,0.01,0.17,0.0,0.0,279,1
8.4,1700.0,43.5,9072.24,64.9,0.0,0.02,0.0,0.0,279,1
7.4,1457.0,43.5,9074.15,64.9,0.0,0.0,0.0,0.0,279,1
6.8,1700.0,43.5,9070.81,64.9,0.0,0.02,0.0,0.0,279,1
8.7,1700.0,43.5,9074.65,64.9,0.0,0.02,0.0,0.0,279,1
6.9,1700.0,43.5,9070.58,64.9,0.02,0.08,0.0,0.0,279,1
7.5,1700.0,43.5,9072.88,64.9,0.0,0.19,0.0,0.0,279,1
7.4,1700.0,43.5,9073.83,64.9,0.0,0.02,0.0,0.0,279,1
8.0,1457.0,43.5,9084.36,64.9,0.28,0.01,0.0,0.0,278,1
8.3,1457.0,43.5,9081.1,64.9,0.0,0.02,0.0,0.0,278,1
7.8,1457.0,43.5,9082.75,64.9,0.0,0.02,0.0,0.0,277,1
8.0,1700.0,43.5,9081.24,64.9,0.0,0.02,0.0,0.0,277,1
7.1,1457.0,43.5,9078.07,64.9,0.0,0.01,0.0,0.0,277,1
7.1,1457.0,43.5,9081.53,64.9,0.0,0.07,0.0,0.0,277,1
14.7,1457.0,41.2,9451.16,64.9,0.0,0.03,0.0,0.0,277,1
7.8,1457.0,41.2,9449.67,64.9,0.0,0.04,0.0,0.0,277,1
6.0,1457.0,41.2,9450.05,64.9,0.0,0.04,0.0,0.0,277,1
8.1,1700.0,41.2,9452.19,64.9,0.01,0.02,0.0,0.0,277,1
8.0,1700.0,41.2,9451.29,64.9,0.0,0.03,0.0,0.0,277,1
8.1,1700.0,41.2,9452.4,64.9,0.36,0.02,0.0,0.0,277,1
7.8,1700.0,41.2,9454.66,64.9,0.0,0.04,0.0,0.0,277,1
9.6,1700.0,41.2,9444.35,64.9,0.0,0.02,0.0,0.0,277,1
6.2,1700.0,41.2,9448.17,64.9,0.0,0.04,0.0,0.0,277,1
7.4,1700.0,41.2,9447.55,64.9,0.0,0.02,0.0,0.0,277,1
6.5,1700.0,41.2,9449.54,64.9,0.0,0.04,0.0,0.0,277,1
11.7,1457.0,42.5,9239.03,64.9,0.53,0.06,0.0,0.0,277,1
7.6,1700.0,42.5,9239.73,64.9,0.01,0.01,0.0,0.0,277,1
7.1,1700.0,42.5,9237.75,64.9,0.0,0.0,0.0,0.0,277,1
7.0,1700.0,42.5,9236.57,64.9,0.0,0.0,0.0,0.0,277,1
8.0,1700.0,42.5,9240.05,64.9,0.02,0.03,0.0,0.0,277,1
7.6,1700.0,42.5,9238.07,64.9,0.01,0.04,0.0,0.0,277,1
9.3,1700.0,42.5,9238.05,64.9,0.03,0.06,0.0,0.0,277,1
8.2,1700.0,42.5,9237.66,64.9,0.0,0.01,0.0,0.0,277,1
7.4,1700.0,42.5,9233.26,64.9,0.0,0.0,0.0,0.0,277,1
8.3,1457.0,42.5,9237.42,64.9,0.0,0.02,0.0,0.0,277,1
8.9,1700.0,42.6,9224.54,64.9,0.0,0.06,0.0,0.0,277,1
7.9,1700.0,42.5,9235.21,64.9,0.0,0.07,0.0,0.0,277,1
6.5,1700.0,42.5,9234.46,64.9,0.0,0.01,0.0,0.0,277,1
8.1,1700.0,42.5,9232.3,64.9,0.0,0.0,0.0,0.0,277,1
6.0,1700.0,42.5,9236.15,64.9,0.0,0.05,0.0,0.0,277,1
6.6,1457.0,42.5,9238.54,64.9,0.0,0.0,0.0,0.0,277,1
8.9,1700.0,42.5,9231.86,64.9,0.03,0.05,0.0,0.0,277,1
9.6,1457.0,42.6,9230.54,64.9,0.03,0.05,0.0,0.0,277,1
6.3,1700.0,42.5,9235.94,64.9,0.03,0.02,0.0,0.0,277,1
8.1,1700.0,42.5,9235.04,64.9,0.0,0.0,0.0,0.0,277,1
6.9,1700.0,42.5,9237.09,64.9,0.03,0.0,0.0,0.0,277,1
8.6,1700.0,42.5,9233.84,64.9,0.0,0.07,0.0,0.0,277,1
7.9,1700.0,42.5,9238.0,64.9,0.04,0.02,0.0,0.0,277,1
8.0,1700.0,42.5,9233.64,64.9,0.0,0.0,0.0,0.0,277,1
7.1,1457.0,42.5,9238.46,64.9,0.0,0.0,0.0,0.0,277,1
6.1,1700.0,42.5,9239.14,64.9,0.03,0.06,0.0,0.0,277,1
7.2,1457.0,42.5,9234.83,64.9,0.04,0.01,0.0,0.0,277,1
7.2,1700.0,42.5,9238.0,64.9,0.03,0.09,0.0,0.0,277,1
6.8,1700.0,42.5,9234.74,64.9,0.0,0.08,0.0,0.0,277,1
5.4,1700.0,42.5,9239.05,64.9,0.01,0.0,0.0,0.0,277,1
7.5,1700.0,42.5,9240.17,64.9,0.0,0.09,0.0,0.0,277,1
7.6,1700.0,42.5,9239.42,64.9,0.0,0.0,0.0,0.0,277,1
8.5,1700.0,42.5,9232.1,64.9,0.05,0.03,0.0,0.0,277,1
8.5,1700.0,42.5,9236.53,64.9,0.03,0.02,0.0,0.0,277,1
5.7,1457.0,42.5,9236.24,64.9,0.03,0.03,0.0,0.0,277,1
8.3,1457.0,42.5,9236.45,64.9,0.01,0.0,0.0,0.0,277,1
7.6,1700.0,42.5,9236.11,64.9,0.0,0.01,0.0,0.0,277,1
7.9,1700.0,42.5,9233.55,64.9,0.02,0.04,0.0,0.0,277,1
9.0,1700.0,42.5,9242.57,64.9,0.07,0.0,0.0,0.0,277,1
9.6,1700.0,42.5,9238.16,64.9,0.94,0.04,0.0,0.0,277,1
7.0,1700.0,42.5,9233.79,64.9,0.0,0.03,0.0,0.0,277,1
5.3,1700.0,42.5,9237.73,64.9,0.0,0.02,0.0,0.0,277,1
7.7,1700.0,42.5,9236.8,64.9,0.03,0.0,0.0,0.0,277,1
8.9,1700.0,42.5,9234.92,64.9,0.02,0.02,0.0,0.0,277,1
6.9,1700.0,42.5,9234.6,64.9,0.0,0.02,0.0,0.0,277,1
7.6,1700.0,42.5,9234.73,64.9,0.0,0.0,0.0,0.0,277,1
7.2,1700.0,42.5,9236.11,64.9,0.0,0.03,0.0,0.0,277,1
6.5,1700.0,42.6,9229.49,64.9,0.0,0.0,0.0,0.0,277,1
7.4,1700.0,42.5,9235.59,64.9,0.0,0.0,0.0,0.0,277,1
8.9,1700.0,42.5,9232.96,64.9,0.0,0.02,0.0,0.0,277,1
7.6,1700.0,42.5,9232.75,64.9,0.01,0.04,0.0,0.0,277,1
7.4,1457.0,42.5,9232.67,64.9,0.08,0.01,0.0,0.0,277,1
6.8,1457.0,42.5,9231.38,64.9,0.0,0.02,0.0,0.0,277,1
8.2,1457.0,42.5,9232.79,64.9,0.0,0.02,0.0,0.0,277,1
8.8,1700.0,42.6,9227.57,64.9,0.03,0.02,0.0,0.0,277,1
6.9,1700.0,42.5,9231.25,64.9,0.01,0.02,0.0,0.0,277,1
7.5,1700.0,42.6,9230.47,64.9,0.0,0.0,0.0,0.0,277,1
8.2,1457.0,42.5,9230.8,64.9,0.01,0.03,0.0,0.0,277,1
9.4,1700.0,42.6,9230.67,64.9,0.0,0.0,0.0,0.0,277,1
9.1,1457.0,42.5,9231.19,64.9,0.0,0.0,0.0,0.0,277,1
10.3,1700.0,42.6,9229.03,64.9,0.0,0.04,0.0,0.0,277,1
7.3,1700.0,42.5,9236.34,64.9,0.07,0.0,0.0,0.0,277,1
8.7,1700.0,42.5,9235.66,64.9,0.03,0.01,0.0,0.0,277,1
8.2,1700.0,42.5,9233.79,64.9,0.01,0.03,0.0,0.0,277,1
8.4,1700.0,42.5,9238.61,64.9,0.01,0.04,0.0,0.0,277,1
8.8,1700.0,42.5,9238.5,64.9,0.0,0.0,0.0,0.0,277,1
8.1,1700.0,42.5,9236.71,64.9,0.0,0.03,0.0,0.0,277,1
7.2,1700.0,42.5,9237.23,64.9,0.0,0.0,0.0,0.0,277,1
8.0,1700.0,42.5,9236.25,64.9,0.0,0.02,0.0,0.0,277,1
9.0,1457.0,42.5,9237.15,64.9,0.03,0.01,0.0,0.0,277,1
10.9,1457.0,42.5,9239.33,64.9,0.01,0.02,0.0,0.0,277,1
7.8,1700.0,42.5,9232.46,64.9,0.62,0.03,0.0,0.0,277,1
7.1,1700.0,42.5,9232.38,64.9,0.02,0.03,0.0,0.0,277,1
8.2,1457.0,42.5,9232.44,64.9,0.01,0.0,0.0,0.0,277,1
9.8,1457.0,42.5,9231.52,64.9,0.02,0.06,0.0,0.0,277,1
7.7,1700.0,42.6,9223.9,64.9,0.04,0.01,0.0,0.0,277,1
7.3,1700.0,42.6,9228.96,64.9,0.08,0.0,0.0,0.0,277,1
7.7,1700.0,42.6,9228.6,64.9,0.0,0.02,0.0,0.0,277,1
8.0,1700.0,42.6,9229.07,64.9,0.0,0.01,0.0,0.0,277,1
7.5,1700.0,42.6,9224.86,64.9,0.01,0.03,0.0,0.0,277,1
11.9,1700.0,42.6,9226.55,64.9,0.03,0.01,0.0,0.0,277,1
8.5,1700.0,42.6,9225.37,64.9,0.02,0.05,0.0,0.0,277,1
7.3,1700.0,42.6,9223.9,64.9,0.06,0.1,0.0,0.0,277,1
7.5,1700.0,42.6,9220.38,64.9,0.0,0.0,0.0,0.0,277,1
8.0,1700.0,42.6,9221.88,64.9,0.0,0.05,0.0,0.0,277,1
8.5,1700.0,42.6,9223.3,64.9,0.02,0.02,0.0,0.0,277,1
9.2,1700.0,42.6,9222.2,64.9,0.04,0.09,0.0,0.0,277,1
8.1,1457.0,42.6,9221.57,64.9,0.06,0.0,0.0,0.0,277,1
7.4,1457.0,42.6,9222.64,64.9,0.04,0.0,0.0,0.0,277,1
8.6,1700.0,42.6,9220.73,64.9,0.0,0.09,0.0,0.0,277,1
11.7,1700.0,42.6,9219.91,64.9,0.05,0.09,0.0,0.0,277,1
6.6,1700.0,42.6,9218.86,64.9,0.03,0.05,0.0,0.0,277,1
7.9,1700.0,42.6,9219.1,64.9,0.01,0.0,0.0,0.0,277,1
9.8,1700.0,42.7,9214.33,64.9,0.0,0.0,0.0,0.0,277,1
8.9,1700.0,42.7,9211.66,64.9,0.01,0.04,0.0,0.0,277,1
7.6,1457.0,42.6,9216.28,64.9,0.01,0.17,0.0,0.0,277,1
6.7,1700.0,42.6,9216.12,64.9,0.0,0.03,0.0,0.0,277,1
7.2,1700.0,42.7,9214.36,64.9,0.0,0.0,0.0,0.0,277,1
7.8,1700.0,42.6,9219.68,64.9,0.0,0.01,0.0,0.0,277,1
8.1,1700.0,42.7,9213.79,64.9,0.01,0.01,0.0,0.0,277,1
9.9,1700.0,42.7,9212.07,64.9,0.0,0.04,0.0,0.0,277,1
5.4,1700.0,42.6,9217.64,64.9,0.01,0.02,0.0,0.0,277,1
7.5,1700.0,42.6,9218.93,64.9,0.01,0.06,0.0,0.0,277,1
6.3,1700.0,42.6,9218.23,64.9,0.0,0.0,0.0,0.0,277,1
8.8,1700.0,42.6,9219.6,64.9,0.0,0.02,0.0,0.0,277,1
8.0,1700.0,42.6,9218.14,64.9,0.0,0.02,0.0,0.0,277,1
7.3,1700.0,42.6,9217.58,64.9,0.05,0.0,0.0,0.0,277,1
8.2,1700.0,42.6,9218.46,64.9,0.0,0.0,0.0,0.0,277,1
7.5,1700.0,42.6,9215.54,64.9,0.0,0.03,0.0,0.0,277,1
7.3,1457.0,42.7,9212.53,64.9,0.01,0.01,0.0,0.0,277,1
7.8,1457.0,42.6,9217.32,64.9,0.02,0.02,0.0,0.0,277,1
8.4,1457.0,42.6,9217.4,64.9,0.0,0.03,0.0,0.0,277,1
9.0,1457.0,42.7,9211.43,64.9,0.03,0.01,0.0,0.0,277,1
7.3,1457.0,42.6,9218.91,64.9,0.0,0.02,0.0,0.0,277,1
7.8,1457.0,42.6,9218.63,64.9,0.01,0.04,0.0,0.0,277,1
9.2,1700.0,42.6,9218.54,64.9,0.02,0.02,0.0,0.0,277,1
8.4,1700.0,42.6,9217.27,64.9,0.04,0.01,0.0,0.0,277,1
8.0,1457.0,42.6,9219.9,64.9,0.07,0.02,0.0,0.0,277,1
7.8,1700.0,42.6,9219.75,64.9,0.04,0.15,0.0,0.0,277,1
7.4,1457.0,42.6,9222.25,64.9,0.42,0.07,0.0,0.0,277,1
5.5,1700.0,42.6,9215.07,64.9,0.0,0.05,0.0,0.0,277,1
6.6,1700.0,42.6,9218.05,64.9,0.0,0.08,0.0,0.0,277,1
9.9,1700.0,42.6,9214.92,64.9,0.01,0.03,0.0,0.0,277,1
7.5,1700.0,42.7,9210.49,64.9,0.0,0.01,0.0,0.0,277,1
7.3,1457.0,42.7,9213.66,64.9,0.0,0.0,0.0,0.0,277,1
5.9,1457.0,42.7,9210.11,64.9,0.0,0.03,0.0,0.0,277,1
6.0,1700.0,42.7,9214.41,64.9,0.04,0.0,0.0,0.0,277,1
9.2,1457.0,42.6,9215.27,64.9,0.01,0.06,0.0,0.0,277,1
8.2,1457.0,42.6,9215.8,64.9,0.04,0.13,0.0,0.0,277,1
8.2,1457.0,42.7,9209.2,64.9,0.0,0.02,0.0,0.0,277,1
8.3,1700.0,42.7,9210.83,64.9,0.01,0.0,0.0,0.0,277,1
10.0,1457.0,42.7,9212.2,64.9,0.0,0.01,0.0,0.0,277,1
8.3,1700.0,42.7,9212.77,64.9,0.02,0.01,0.0,0.0,277,1
9.4,1700.0,42.7,9205.87,64.9,0.0,0.03,0.0,0.0,277,1
7.3,1700.0,42.7,9210.61,64.9,0.0,0.02,0.0,0.0,277,1
7.1,1457.0,42.7,9210.21,64.9,0.0,0.03,0.0,0.0,277,1
8.0,1700.0,42.7,9211.26,64.9,0.0,0.01,0.0,0.0,277,1
8.1,1700.0,42.7,9208.16,64.9,0.0,0.04,0.0,0.0,277,1
7.6,1457.0,42.7,9212.31,64.9,0.0,0.0,0.0,0.0,277,1
8.9,1700.0,42.7,9207.37,64.9,0.0,0.03,0.0,0.0,277,1
6.9,1700.0,42.7,9209.75,64.9,0.0,0.0,0.0,0.0,277,1
9.3,1457.0,42.7,9206.88,64.9,0.18,0.0,0.0,0.0,277,1
7.9,1700.0,42.7,9206.57,64.9,0.01,0.0,0.0,0.0,277,1
10.5,1700.0,42.6,9214.98,64.9,1.52,0.04,0.0,0.0,277,1
7.2,1700.0,42.6,9215.22,64.9,0.0,0.14,0.0,0.0,277,1
6.4,1700.0,42.6,9220.06,64.9,0.0,0.0,0.0,0.0,277,1
7.9,1700.0,42.6,9220.86,64.9,0.0,0.0,0.0,0.0,277,1
8.5,1700.0,42.6,9217.3,64.9,0.03,0.02,0.0,0.0,277,1
7.8,1700.0,42.6,9222.09,64.9,0.03,0.02,0.0,0.0,277,1
7.4,1457.0,42.6,9222.13,64.9,0.01,0.02,0.0,0.0,277,1
7.1,1700.0,42.6,9222.75,64.9,0.0,0.0,0.0,0.0,277,1
7.5,1457.0,42.6,9221.88,64.9,0.01,0.01,0.0,0.0,277,1
7.7,1457.0,42.6,9223.16,64.9,0.0,0.0,0.0,0.0,277,1
9.9,1457.0,42.6,9222.95,64.9,0.02,0.06,0.0,0.0,277,1
7.1,1457.0,42.6,9223.66,64.9,0.13,0.0,0.0,0.0,277,1
6.9,1457.0,42.6,9217.57,64.9,0.03,0.02,0.0,0.0,277,1
8.0,1457.0,42.6,9221.55,64.9,0.01,0.01,0.0,0.0,277,1
8.7,1700.0,42.6,9221.05,64.9,0.03,0.02,0.0,0.0,277,1
7.8,1700.0,42.6,9217.29,64.9,0.0,0.02,0.0,0.0,277,1
7.9,1457.0,42.6,9217.12,64.9,0.0,0.0,0.0,0.0,277,1
7.7,1700.0,42.6,9222.37,64.9,0.03,0.0,0.0,0.0,277,1
8.5,1700.0,42.6,9221.24,64.9,0.0,0.01,0.0,0.0,277,1
7.7,1457.0,42.6,9227.5,64.9,0.01,0.02,0.0,0.0,277,1
10.2,1700.0,42.6,9217.4,64.9,0.0,0.03,0.0,0.0,277,1
8.0,1700.0,42.6,9217.14,64.9,0.01,0.0,0.0,0.0,277,1
8.2,1700.0,42.6,9222.09,64.9,0.01,0.03,0.0,0.0,277,1
8.6,1700.0,42.6,9220.95,64.9,0.03,0.02,0.0,0.0,277,1
8.5,1700.0,42.6,9217.61,64.9,0.0,0.04,0.0,0.0,277,1
7.5,1700.0,42.6,9221.75,64.9,0.0,0.0,0.0,0.0,277,1
8.0,1457.0,42.6,9221.95,64.9,0.0,0.0,0.0,0.0,277,1
6.8,1700.0,42.6,9222.62,64.9,0.01,0.02,0.0,0.0,277,1
7.9,1700.0,42.6,9222.52,64.9,0.0,0.0,0.0,0.0,277,1
7.9,1700.0,42.6,9218.55,64.9,0.01,0.16,0.0,0.0,277,1
10.0,1700.0,42.6,9224.57,64.9,0.0,0.03,0.0,0.0,276,1
8.9,1700.0,42.5,9240.63,62.8,0.02,0.06,0.0,0.0,276,1
7.2,1700.0,42.5,9245.74,62.8,0.03,0.03,0.0,0.0,276,1
14.2,1457.0,42.9,9174.11,62.9,4.01,187.06,0.0,0.0,276,1
17.3,1700.0,42.7,9208.28,62.9,26.99,396.85,0.0,0.0,276,1
17.3,1700.0,42.9,9173.18,62.9,1.24,430.36,0.0,0.0,277,1
13.5,1700.0,43.0,9155.78,62.9,1.16,426.35,0.0,0.0,277,1
15.2,1700.0,42.9,9181.02,62.9,0.25,448.41,0.0,0.0,277,1
19.4,1700.0,43.2,9129.91,62.9,6.98,351.07,0.0,0.0,283,1
15.3,1700.0,43.2,9121.99,62.9,0.22,422.83,0.0,0.0,281,1
15.1,1700.0,43.2,9133.37,62.9,0.31,412.38,0.0,0.0,281,1
17.3,1700.0,43.2,9129.85,62.9,0.16,434.7,0.0,0.0,281,1
15.0,1700.0,43.2,9122.93,62.9,0.19,426.02,0.0,0.0,281,1
15.6,1700.0,43.1,9134.78,62.9,0.08,428.21,0.0,0.0,278,1
14.7,1700.0,43.2,9129.33,62.9,0.14,400.88,0.0,0.0,277,1
14.8,1700.0,43.2,9129.51,62.9,0.22,460.25,0.0,0.0,277,1
15.6,1700.0,42.8,9186.51,62.9,0.14,427.66,0.0,0.0,277,1
15.2,1700.0,43.1,9135.71,62.9,0.11,447.64,0.0,0.0,277,1
14.6,1700.0,43.1,9145.47,62.9,0.1,446.65,0.0,0.0,277,1
15.3,1700.0,43.1,9139.72,62.9,0.02,427.28,0.0,0.0,277,1
15.0,1700.0,42.8,9189.45,62.9,0.03,450.05,0.0,0.0,277,1
14.6,1700.0,43.2,9133.1,62.9,0.05,375.6,0.0,0.0,277,1
14.4,1700.0,43.1,9140.04,62.9,0.02,446.1,0.0,0.0,277,1
15.3,1700.0,42.8,9191.26,62.9,0.04,411.94,0.0,0.0,277,1
16.6,1457.0,42.8,9194.0,62.9,0.11,419.48,0.0,0.0,277,1
14.3,1700.0,43.2,9124.93,62.9,0.05,382.94,0.0,0.0,277,1
13.4,1700.0,42.9,9172.98,62.9,3.23,294.05,0.0,0.0,277,1
10.3,1457.0,43.2,9126.76,62.9,0.07,173.91,0.0,0.0,277,1
12.1,1700.0,43.1,9134.49,62.9,0.13,190.21,0.0,0.0,277,1
11.7,1700.0,43.1,9135.41,62.9,0.02,171.29,0.0,0.0,277,1
12.3,1457.0,43.2,9131.32,62.9,0.95,106.04,0.0,0.0,277,1
14.1,1700.0,43.2,9125.86,62.9,2.69,182.76,0.0,0.0,277,1
10.9,1700.0,43.2,9122.99,62.9,0.02,119.22,0.0,0.0,277,1
25.1,1700.0,44.6,8904.04,62.9,30.75,131.71,0.0,0.0,278,1
18.3,1457.0,45.0,8829.77,62.9,25.18,123.18,0.0,0.04,279,1
21.5,1700.0,46.1,8659.27,62.9,17.64,157.78,0.01,0.1,279,1
14.5,1700.0,46.6,8583.04,62.9,132.85,66.41,0.0,0.0,280,1
0.2,1700.0,50.5,7946.08,62.9,0.1,0.26,0.0,0.0,297,1
55.8,1700.0,51.0,7874.29,62.9,20.01,362.44,0.02,0.04,294,1
39.2,1700.0,50.3,7990.57,62.9,7.09,292.54,0.01,0.0,291,1
24.1,1700.0,49.8,8068.09,62.9,0.15,180.75,0.01,0.0,291,1
26.0,1700.0,49.9,8046.79,62.9,3.41,102.34,0.0,0.01,293,1
22.6,1700.0,49.9,8055.41,62.9,0.53,195.86,0.0,0.0,293,1
16.4,1457.0,50.2,8002.91,62.9,2.82,196.24,0.0,0.0,289,1
17.4,1700.0,50.0,8033.45,62.9,2.02,75.83,0.0,0.0,290,1
31.7,1700.0,50.8,7910.6,62.9,13.5,183.84,0.0,0.0,290,1
32.6,1700.0,50.7,7927.28,62.9,3.68,158.21,0.0,0.06,287,1
28.7,1700.0,50.6,7942.53,62.9,4.25,173.55,0.0,0.0,286,1
20.5,1700.0,50.5,7950.72,62.9,0.2,141.72,0.0,0.0,286,1
19.7,1457.0,50.1,8011.45,62.9,0.05,117.94,0.0,0.0,285,1
21.1,1700.0,50.4,7977.39,62.9,2.8,168.17,0.0,0.0,286,1
16.7,1700.0,50.0,8039.65,62.9,2.2,130.25,0.0,0.04,287,1
15.8,1700.0,49.6,8091.79,62.9,0.29,84.66,0.0,0.14,286,1
18.2,1700.0,49.3,8150.14,62.9,0.21,241.91,0.0,0.2,285,1
12.7,1700.0,49.4,8131.6,62.9,0.05,83.38,0.0,0.16,285,1
16.5,1700.0,49.4,8129.45,62.9,1.49,175.09,0.0,0.08,283,1
