timestamp,cpu_percent,cpu_frequency_mhz,cpu_per_core_avg,memory_percent,memory_available_mb,memory_used_mb,memory_total_mb,swap_percent,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,load_state,cpu_temp_celsius,system_uptime_seconds,elapsed_minutes,sample_number,timestamp_seconds
2026-08-14T23:25:26.488456,45.6,1700.0,3.98,63.4,5873.02,10194.37,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50526.0,0.3,39,1786730126.488456
2026-08-14T23:25:26.987069,2.6,1700.0,4.52,63.5,5871.21,10196.17,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50527.0,0.3,40,1786730126.987069
2026-08-14T23:25:27.495171,2.6,1700.0,9.33,63.5,5870.25,10197.13,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50527.0,0.4,41,1786730127.495171
2026-08-14T23:25:27.993944,6.5,1457.0,4.97,63.5,5870.52,10196.86,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50528.0,0.4,42,1786730127.993944
2026-08-14T23:25:28.504851,2.8,1700.0,4.05,63.4,5874.66,10192.72,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50528.0,0.4,43,1786730128.504851
2026-08-14T23:25:29.004251,7.7,1700.0,3.58,63.5,5867.82,10199.57,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50529.0,0.4,44,1786730129.004251
2026-08-14T23:25:29.518152,5.2,1700.0,3.98,63.4,5878.57,10188.82,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50529.0,0.4,45,1786730129.518152
2026-08-14T23:25:30.010635,1.2,1457.0,2.77,63.4,5877.82,10189.56,16067.38,4.5,62.3,0.16,1.25,0.0,0.0,276,Moderate,0,50530.0,0.4,46,1786730130.010635
2026-08-14T23:25:30.523151,4.3,1700.0,4.45,63.5,5871.1,10196.29,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50530.0,0.4,47,1786730130.523151
2026-08-14T23:25:31.032779,2.9,1457.0,2.78,63.4,5878.7,10188.69,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50531.0,0.4,48,1786730131.032779
2026-08-14T23:25:31.540416,21.2,1700.0,11.92,63.5,5867.82,10199.56,16067.38,4.5,62.3,0.0,0.62,0.0,0.0,276,Moderate,0,50531.0,0.4,49,1786730131.540416
2026-08-14T23:25:32.039617,11.1,1457.0,3.06,63.4,5880.02,10187.37,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50532.0,0.4,50,1786730132.039617
2026-08-14T23:25:32.564663,38.1,1700.0,2.78,63.4,5877.32,10190.06,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50532.0,0.4,51,1786730132.564663
2026-08-14T23:25:33.066490,6.2,1700.0,5.24,63.3,5894.55,10172.84,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50533.0,0.4,52,1786730133.06649
2026-08-14T23:25:33.555460,2.3,1700.0,1.04,63.4,5882.54,10184.84,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50533.0,0.5,53,1786730133.55546
2026-08-14T23:25:34.069116,2.7,1457.0,2.38,63.3,5892.04,10175.34,16067.38,4.5,62.3,0.16,0.74,0.0,0.0,276,Moderate,0,50534.0,0.5,54,1786730134.069116
2026-08-14T23:25:34.573072,6.3,1700.0,1.04,63.4,5882.44,10184.95,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50534.0,0.5,55,1786730134.573072
2026-08-14T23:25:35.088316,1.4,1700.0,5.24,63.4,5874.44,10192.94,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50535.0,0.5,56,1786730135.088316
2026-08-14T23:25:35.590220,47.5,1700.0,4.76,63.4,5883.14,10184.24,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50535.0,0.5,57,1786730135.59022
2026-08-14T23:25:36.093052,7.3,1700.0,2.38,63.4,5878.47,10188.91,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50536.0,0.5,58,1786730136.093052
2026-08-14T23:25:36.615045,8.8,1700.0,3.58,63.4,5879.64,10187.75,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50536.0,0.5,59,1786730136.615045
2026-08-14T23:25:37.113806,6.1,1457.0,3.48,63.4,5879.99,10187.39,16067.38,4.5,62.3,0.0,0.12,0.0,0.0,276,Moderate,0,50537.0,0.5,60,1786730137.113806
2026-08-14T23:25:37.619503,3.9,1700.0,1.39,63.4,5885.47,10181.91,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50537.0,0.5,61,1786730137.619503
2026-08-14T23:25:38.119636,3.8,1700.0,1.39,63.4,5875.7,10191.68,16067.38,4.5,62.3,0.31,1.45,0.0,0.0,276,Moderate,0,50538.0,0.5,62,1786730138.119636
2026-08-14T23:25:38.626391,4.8,1700.0,6.4,63.4,5882.64,10184.74,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50538.0,0.5,63,1786730138.626391
2026-08-14T23:25:39.130639,11.0,1457.0,6.85,63.5,5872.45,10194.94,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50539.0,0.5,64,1786730139.130639
2026-08-14T23:25:39.640372,1.3,1700.0,2.58,63.4,5879.31,10188.07,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50539.0,0.6,65,1786730139.640372
2026-08-14T23:25:40.142613,2.6,1700.0,2.77,63.4,5874.15,10193.23,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50540.0,0.6,66,1786730140.142613
2026-08-14T23:25:40.643701,2.7,1700.0,2.78,63.4,5875.39,10191.99,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50540.0,0.6,67,1786730140.643701
2026-08-14T23:25:41.156635,2.3,1700.0,23.91,63.4,5884.54,10182.84,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50541.0,0.6,68,1786730141.156635
2026-08-14T23:25:41.682270,2.9,1700.0,2.58,63.4,5879.48,10187.9,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50541.0,0.6,69,1786730141.68227
2026-08-14T23:25:42.179224,9.0,1700.0,6.95,63.4,5879.87,10187.51,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50542.0,0.6,70,1786730142.179224
2026-08-14T23:25:42.702090,6.3,1700.0,5.55,63.4,5881.59,10185.79,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50542.0,0.6,71,1786730142.70209
2026-08-14T23:25:43.197645,3.9,1700.0,6.35,63.4,5877.62,10189.76,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50543.0,0.6,72,1786730143.197645
2026-08-14T23:25:43.713678,2.8,1700.0,2.12,63.4,5887.36,10180.02,16067.38,4.5,62.3,0.0,0.04,0.0,0.0,275,Moderate,0,50543.0,0.6,73,1786730143.713678
2026-08-14T23:25:44.194352,10.1,1700.0,40.74,63.4,5884.54,10182.84,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50544.0,0.6,74,1786730144.194352
2026-08-14T23:25:44.709938,8.3,1700.0,2.38,63.3,5889.5,10177.88,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50544.0,0.6,75,1786730144.709938
2026-08-14T23:25:45.220283,3.8,1700.0,2.38,63.3,5889.33,10178.05,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50545.0,0.6,76,1786730145.220283
2026-08-14T23:25:45.721139,12.5,1700.0,2.58,63.3,5893.85,10173.53,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50545.0,0.7,77,1786730145.721139
2026-08-14T23:25:46.219735,9.6,1700.0,2.38,63.4,5884.19,10183.19,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50546.0,0.7,78,1786730146.219735
2026-08-14T23:25:46.723475,3.5,1700.0,2.38,63.4,5887.84,10179.54,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50546.0,0.7,79,1786730146.723475
2026-08-14T23:25:47.224957,9.2,1700.0,4.17,63.4,5881.89,10185.49,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50547.0,0.7,80,1786730147.224957
2026-08-14T23:25:47.739226,8.1,1457.0,2.38,63.4,5887.49,10179.89,16067.38,4.5,62.3,0.16,0.66,0.0,0.0,275,Moderate,0,50547.0,0.7,81,1786730147.739226
2026-08-14T23:25:48.247434,8.0,1700.0,1.39,63.4,5878.44,10188.95,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50548.0,0.7,82,1786730148.247434
2026-08-14T23:25:48.757827,12.7,1700.0,2.58,63.3,5889.73,10177.65,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50548.0,0.7,83,1786730148.757827
2026-08-14T23:25:49.254819,4.2,1700.0,1.19,63.4,5881.75,10185.64,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50549.0,0.7,84,1786730149.254819
2026-08-14T23:25:49.769449,4.9,1700.0,7.22,63.4,5888.12,10179.27,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50549.0,0.7,85,1786730149.769449
