timestamp,cpu_percent,cpu_frequency_mhz,cpu_per_core_avg,memory_percent,memory_available_mb,memory_used_mb,memory_total_mb,swap_percent,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,load_state,cpu_temp_celsius,system_uptime_seconds,elapsed_minutes,sample_number,timestamp_seconds
2026-08-15T09:53:38.442586,3.8,2396.0,8.32,51.7,5876.49,6290.8,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,204,Moderate,0,145121.0,0.4,38,1786767818.442586
2026-08-15T09:53:38.921370,8.3,1497.0,0.0,51.8,5868.86,6298.44,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,204,Moderate,0,145121.0,0.4,39,1786767818.92137
2026-08-15T09:53:39.428883,4.2,1497.0,13.4,51.7,5873.12,6294.18,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,204,Moderate,0,145122.0,0.4,40,1786767819.428883
2026-08-15T09:53:39.923580,3.8,1497.0,5.0,51.8,5866.89,6300.4,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,204,Moderate,0,145122.0,0.4,41,1786767819.92358
2026-08-15T09:53:40.458391,0.0,2396.0,0.0,51.7,5872.99,6294.3,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,204,Moderate,0,145123.0,0.4,42,1786767820.458391
2026-08-15T09:53:40.939391,3.8,2396.0,3.58,51.7,5878.52,6288.77,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,204,Moderate,0,145123.0,0.4,43,1786767820.939391
2026-08-15T09:53:41.447432,7.1,1497.0,4.17,51.8,5869.86,6297.43,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,204,Moderate,0,145124.0,0.4,44,1786767821.447432
2026-08-15T09:53:41.960024,4.2,1497.0,0.0,51.7,5873.76,6293.53,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,204,Moderate,0,145124.0,0.4,45,1786767821.960024
2026-08-15T09:53:42.554662,73.2,2396.0,41.08,51.6,5884.03,6283.27,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145125.0,0.4,46,1786767822.554662
2026-08-15T09:53:43.093145,8.3,1497.0,70.0,51.7,5879.11,6288.18,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145125.0,0.4,47,1786767823.093145
2026-08-15T09:53:43.561874,17.2,1497.0,15.27,51.8,5858.66,6308.63,12167.29,1.5,18.0,1.25,2.89,0.0,0.0,203,Moderate,0,145126.0,0.4,48,1786767823.561874
2026-08-15T09:53:44.082855,3.6,2396.0,4.17,51.7,5876.07,6291.22,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145126.0,0.4,49,1786767824.082855
2026-08-15T09:53:44.557613,18.5,2396.0,40.5,51.9,5857.04,6310.26,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145127.0,0.5,50,1786767824.557613
2026-08-15T09:53:45.082617,21.4,2396.0,33.35,51.9,5848.11,6319.18,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145127.0,0.5,51,1786767825.082617
2026-08-15T09:53:45.579095,41.4,1497.0,12.5,52.0,5844.3,6323.0,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145128.0,0.5,52,1786767825.579095
